latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
27.45699,83.61725,354.8,0.47,0.4,2025-04-19,718,N,VIIRS,n,2.0NRT,306.14,20.19,D
27.45711,83.61924,341.28,0.47,0.4,2025-04-19,718,N,VIIRS,n,2.0NRT,302.84,7.06,D
27.45868,83.62677,332.38,0.47,0.4,2025-04-19,718,N,VIIRS,n,2.0NRT,300.93,1.62,D
27.45885,83.62874,331.87,0.47,0.4,2025-04-19,718,N,VIIRS,n,2.0NRT,300.76,2.38,D
27.46061,83.61642,346.41,0.47,0.4,2025-04-19,718,N,VIIRS,n,2.0NRT,303.07,20.19,D
27.46231,83.62594,331.1,0.47,0.4,2025-04-19,718,N,VIIRS,l,2.0NRT,301.14,1.62,D
27.46248,83.62792,330.5,0.47,0.4,2025-04-19,718,N,VIIRS,l,2.0NRT,301.51,1.42,D
27.47147,83.63578,337.35,0.47,0.4,2025-04-19,718,N,VIIRS,n,2.0NRT,303.62,6.44,D
27.5065,93.01064,341.34,0.39,0.44,2025-04-19,718,N,VIIRS,n,2.0NRT,299.28,6.24,D
27.53675,84.52774,334.56,0.44,0.38,2025-04-19,718,N,VIIRS,n,2.0NRT,300.79,15.28,D
27.54023,84.52697,335.84,0.44,0.38,2025-04-19,718,N,VIIRS,n,2.0NRT,296.94,15.28,D
27.62398,77.49049,339.28,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,308.46,1.61,D
27.62532,77.49223,335.64,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,307.52,2.08,D
27.6386,93.04809,346.46,0.39,0.44,2025-04-19,718,N,VIIRS,n,2.0NRT,301.47,8.35,D
27.70823,77.52328,343.74,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,304.98,6.18,D
27.709,77.52669,348.56,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,305.66,8.81,D
27.7133,77.52184,367,0.34,0.56,2025-04-19,718,N,VIIRS,h,2.0NRT,303.04,6.18,D
27.71407,77.52525,367,0.34,0.56,2025-04-19,718,N,VIIRS,h,2.0NRT,305.47,8.81,D
27.75855,93.81956,339.43,0.44,0.46,2025-04-19,718,N,VIIRS,n,2.0NRT,296.42,4.11,D
27.78005,77.33237,345.43,0.35,0.57,2025-04-19,718,N,VIIRS,n,2.0NRT,306.53,3.05,D
27.80237,94.33038,333.09,0.47,0.48,2025-04-19,718,N,VIIRS,n,2.0NRT,294.01,6.02,D
27.8286,77.23492,339.5,0.35,0.57,2025-04-19,718,N,VIIRS,l,2.0NRT,310.37,2,D
27.83682,79.84954,331.5,0.49,0.49,2025-04-19,718,N,VIIRS,n,2.0NRT,300.19,2.71,D
27.84717,77.45541,334.15,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,307.84,1.96,D
27.85425,77.36906,333.18,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,306.45,1.86,D
27.95306,77.49384,347.41,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,308.24,3.04,D
27.95541,77.49374,353.64,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,308.17,3.3,D
28.0125,77.4376,330.73,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,305.25,1.27,D
28.06434,93.93333,328.67,0.45,0.47,2025-04-19,718,N,VIIRS,n,2.0NRT,295.72,2.95,D
28.08039,77.39821,330.71,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,304.18,1.32,D
28.0812,76.76242,337.14,0.37,0.58,2025-04-19,718,N,VIIRS,l,2.0NRT,309.6,3.04,D
28.09017,77.41721,338.46,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,306.45,2.43,D
28.09095,77.42062,330.06,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,304.61,2.12,D
28.12553,77.3596,333.11,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,303.87,1.87,D
28.12899,77.65559,331.4,0.33,0.55,2025-04-19,718,N,VIIRS,l,2.0NRT,301.56,0.79,D
28.1306,77.35813,333.43,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,302.74,1.19,D
28.19545,80.49513,344.51,0.45,0.47,2025-04-19,718,N,VIIRS,n,2.0NRT,299.56,6.88,D
28.20002,77.08632,334.58,0.35,0.57,2025-04-19,718,N,VIIRS,l,2.0NRT,308.46,2.52,D
28.218,77.35345,338.81,0.34,0.56,2025-04-19,718,N,VIIRS,n,2.0NRT,303.77,3.82,D
28.23702,77.24382,333.18,0.34,0.56,2025-04-19,718,N,VIIRS,l,2.0NRT,306.43,1.84,D
28.40222,95.25148,332.42,0.54,0.51,2025-04-19,718,N,VIIRS,n,2.0NRT,294.54,7,D
28.40266,95.25604,326.28,0.54,0.51,2025-04-19,718,N,VIIRS,n,2.0NRT,294.11,7.48,D
28.40448,95.25493,332.39,0.54,0.51,2025-04-19,718,N,VIIRS,n,2.0NRT,294.02,8.94,D
28.43036,76.71274,337.58,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,309.11,5.31,D
28.43191,76.71294,345.22,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,309.69,5.12,D
28.43557,76.71117,367,0.37,0.58,2025-04-19,718,N,VIIRS,h,2.0NRT,309.46,5.31,D
28.43712,76.71136,367,0.37,0.58,2025-04-19,718,N,VIIRS,h,2.0NRT,308.88,5.12,D
28.49911,76.51966,346.38,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,311.72,3.48,D
28.50251,76.51923,338.61,0.37,0.58,2025-04-19,718,N,VIIRS,l,2.0NRT,310.69,3.64,D
28.564,76.48397,344.04,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,312.32,4.54,D
28.5649,76.48777,353.82,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,315.74,6.39,D
28.56928,76.4824,345.41,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,310.73,4.54,D
28.57017,76.48619,342.38,0.37,0.58,2025-04-19,718,N,VIIRS,n,2.0NRT,312.04,6.39,D
28.79938,76.44173,338.44,0.37,0.58,2025-04-19,718,N,VIIRS,l,2.0NRT,310.44,2.46,D
28.97843,77.41477,331.55,0.32,0.55,2025-04-19,718,N,VIIRS,n,2.0NRT,298.47,1.19,D
29.15859,70.5294,330.03,0.79,0.78,2025-04-19,720,N,VIIRS,n,2.0NRT,296.41,3.57,D
29.16393,72.17944,340.94,0.64,0.72,2025-04-19,720,N,VIIRS,n,2.0NRT,302.96,3.89,D
29.22988,71.62644,332.03,0.68,0.74,2025-04-19,720,N,VIIRS,n,2.0NRT,300.35,1.4,D
29.37948,70.80438,331.88,0.75,0.77,2025-04-19,720,N,VIIRS,n,2.0NRT,301.87,4.78,D
29.38214,70.8018,331.35,0.75,0.77,2025-04-19,720,N,VIIRS,n,2.0NRT,300.31,4.29,D
29.46903,75.32088,345.8,0.42,0.61,2025-04-19,720,N,VIIRS,n,2.0NRT,312.76,4.92,D
29.47453,75.31912,337.26,0.42,0.61,2025-04-19,720,N,VIIRS,l,2.0NRT,308.95,4.92,D
29.66267,74.91831,367,0.44,0.62,2025-04-19,720,N,VIIRS,h,2.0NRT,315.87,14.26,D
29.66304,74.08503,336.7,0.49,0.65,2025-04-19,720,N,VIIRS,l,2.0NRT,309.36,2.14,D
29.77813,73.16745,335.14,0.54,0.68,2025-04-19,720,N,VIIRS,n,2.0NRT,301.41,4.44,D
29.77962,73.173,342.4,0.54,0.68,2025-04-19,720,N,VIIRS,n,2.0NRT,300.91,4.44,D
29.85345,76.52467,338.92,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,282.4,2.42,D
29.85771,76.51954,345.26,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,283.46,10.02,D
29.85855,76.5231,335.55,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,285.01,6.06,D
29.86028,76.50726,330.33,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,280.01,8.66,D
29.86113,76.51084,356.6,0.35,0.57,2025-04-19,720,N,VIIRS,l,2.0NRT,286.22,8.66,D
29.86197,76.51441,349.55,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,282.99,10.02,D
30.20219,72.0945,353.27,0.61,0.71,2025-04-19,720,N,VIIRS,n,2.0NRT,300.43,11.9,D
30.20272,72.09008,330.45,0.61,0.71,2025-04-19,720,N,VIIRS,n,2.0NRT,299.43,5.55,D
30.20443,72.09632,347.03,0.61,0.71,2025-04-19,720,N,VIIRS,n,2.0NRT,299.8,5.55,D
30.50429,73.93808,332.38,0.47,0.64,2025-04-19,720,N,VIIRS,l,2.0NRT,304.56,3.23,D
30.52261,74.25286,337.59,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,303.88,4.14,D
30.5238,74.25752,347.7,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,305.55,4.14,D
30.7331,76.05645,355.78,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,304.52,12.03,D
30.73398,76.0601,367,0.35,0.57,2025-04-19,720,N,VIIRS,h,2.0NRT,306.84,18.55,D
30.80832,76.02757,367,0.35,0.57,2025-04-19,720,N,VIIRS,h,2.0NRT,304.68,4.66,D
30.8092,76.0312,332.84,0.35,0.57,2025-04-19,720,N,VIIRS,n,2.0NRT,302.72,4.66,D
30.99816,74.98882,342.25,0.4,0.6,2025-04-19,720,N,VIIRS,n,2.0NRT,298.12,12.21,D
30.9992,74.99297,355.78,0.4,0.6,2025-04-19,720,N,VIIRS,n,2.0NRT,306.52,18.95,D
31.00024,74.99709,341.65,0.4,0.6,2025-04-19,720,N,VIIRS,n,2.0NRT,299.55,18.95,D
31.00356,74.98702,367,0.4,0.6,2025-04-19,720,N,VIIRS,h,2.0NRT,298.27,13.52,D
31.0046,74.99117,367,0.4,0.6,2025-04-19,720,N,VIIRS,h,2.0NRT,299.12,20.15,D
31.67223,73.76343,337.77,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,296.59,7.9,D
31.67316,73.76639,353.76,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,298.39,12.16,D
31.67347,73.76814,330.17,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,296.71,10.25,D
31.6779,73.76145,348.55,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,296.22,7.9,D
31.67882,73.7644,367,0.45,0.63,2025-04-19,720,N,VIIRS,h,2.0NRT,297.81,12.16,D
31.67913,73.76615,367,0.45,0.63,2025-04-19,720,N,VIIRS,h,2.0NRT,296.91,10.25,D
32.0077,73.38083,338.33,0.47,0.64,2025-04-19,720,N,VIIRS,n,2.0NRT,294.94,8.71,D
32.00899,73.38568,367,0.47,0.64,2025-04-19,720,N,VIIRS,h,2.0NRT,298.04,11.2,D
32.01006,73.38361,367,0.47,0.64,2025-04-19,720,N,VIIRS,h,2.0NRT,296.56,12.93,D
32.01028,73.39054,338.01,0.47,0.64,2025-04-19,720,N,VIIRS,n,2.0NRT,294.5,11.2,D
32.01133,73.38847,367,0.47,0.64,2025-04-19,720,N,VIIRS,h,2.0NRT,296.85,12.93,D
32.54603,73.41214,339.58,0.45,0.63,2025-04-19,720,N,VIIRS,n,2.0NRT,294.36,4.23,D
35.25608,100.88053,367,0.67,0.74,2025-04-19,720,N,VIIRS,h,2.0NRT,299.74,12.82,D
35.52423,100.88281,345.21,0.67,0.74,2025-04-19,720,N,VIIRS,n,2.0NRT,303.53,9.06,D
39.84258,98.2738,343.64,0.51,0.66,2025-04-19,720,N,VIIRS,n,2.0NRT,302.1,6.31,D
39.84039,98.27621,340.29,0.51,0.66,2025-04-19,722,N,VIIRS,n,2.0NRT,301.44,2.97,D
42.00942,86.50436,330,0.44,0.38,2025-04-19,722,N,VIIRS,n,2.0NRT,274.32,5.58,D
42.01006,86.50964,348.21,0.44,0.38,2025-04-19,722,N,VIIRS,n,2.0NRT,280.77,17.55,D
43.63565,77.2768,329.99,0.49,0.4,2025-04-19,722,N,VIIRS,n,2.0NRT,278.62,2.73,D
43.67985,95.02074,325.41,0.37,0.58,2025-04-19,722,N,VIIRS,n,2.0NRT,277.16,4.15,D
43.68099,95.02094,332.33,0.37,0.58,2025-04-19,722,N,VIIRS,n,2.0NRT,278.38,3.76,D
44.24211,80.76569,349.75,0.39,0.36,2025-04-19,722,N,VIIRS,n,2.0NRT,296.62,3.91,D
44.29601,77.82316,345.28,0.46,0.39,2025-04-19,722,N,VIIRS,n,2.0NRT,300.47,8.98,D
44.33509,78.48932,349.26,0.44,0.38,2025-04-19,722,N,VIIRS,n,2.0NRT,292.94,6.79,D
44.44566,86.80474,330.62,0.47,0.4,2025-04-19,722,N,VIIRS,n,2.0NRT,276.57,4.02,D
44.83764,90.96946,341.31,0.48,0.48,2025-04-19,722,N,VIIRS,n,2.0NRT,293.22,5.33,D
44.84165,90.96275,351.32,0.48,0.48,2025-04-19,722,N,VIIRS,n,2.0NRT,302.71,30.4,D
44.85218,76.12341,347.34,0.52,0.41,2025-04-19,722,N,VIIRS,n,2.0NRT,298.55,5.3,D
44.91802,76.30755,333.87,0.51,0.41,2025-04-19,722,N,VIIRS,n,2.0NRT,299.73,3.68,D
44.91833,76.30876,341.04,0.51,0.41,2025-04-19,722,N,VIIRS,n,2.0NRT,301.52,7.65,D
44.91933,76.31379,334.42,0.51,0.41,2025-04-19,722,N,VIIRS,n,2.0NRT,301.06,3.42,D
44.92054,76.28066,333.87,0.51,0.41,2025-04-19,722,N,VIIRS,n,2.0NRT,298.57,1.91,D
44.93505,76.29381,334.52,0.51,0.41,2025-04-19,722,N,VIIRS,n,2.0NRT,299.53,4.42,D
45.04811,78.75462,341.05,0.42,0.38,2025-04-19,722,N,VIIRS,n,2.0NRT,288.63,5.29,D
45.18193,77.87579,337.37,0.44,0.39,2025-04-19,722,N,VIIRS,n,2.0NRT,298.69,2.6,D
45.45001,79.47915,332.27,0.4,0.37,2025-04-19,722,N,VIIRS,n,2.0NRT,297.8,1.96,D
45.50506,79.77578,339.04,0.4,0.37,2025-04-19,722,N,VIIRS,n,2.0NRT,300.96,3.9,D
45.53759,79.67904,335.48,0.4,0.37,2025-04-19,722,N,VIIRS,n,2.0NRT,296.46,3.13,D
44.31763,66.57581,330.58,0.47,0.64,2025-04-19,724,N,VIIRS,n,2.0NRT,300.33,2.15,D
44.51011,66.0829,352.6,0.49,0.65,2025-04-19,724,N,VIIRS,n,2.0NRT,298.53,10.06,D
44.51193,66.08872,346.56,0.49,0.65,2025-04-19,724,N,VIIRS,n,2.0NRT,298.86,11.56,D
44.69031,64.78091,332.43,0.55,0.68,2025-04-19,724,N,VIIRS,n,2.0NRT,296.06,4.32,D
44.91121,63.89721,367,0.59,0.7,2025-04-19,724,N,VIIRS,h,2.0NRT,292.94,15.39,D
44.94855,64.95716,331.6,0.53,0.67,2025-04-19,724,N,VIIRS,n,2.0NRT,295.96,2.81,D
44.9506,64.96349,332.74,0.53,0.67,2025-04-19,724,N,VIIRS,n,2.0NRT,296.63,2.81,D
44.96881,74.15217,339.99,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,313.83,19.47,D
44.96996,74.15723,343.31,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,307.64,19.47,D
44.9728,74.15038,367,0.41,0.45,2025-04-19,724,N,VIIRS,h,2.0NRT,310.4,19.47,D
44.97395,74.15544,346.72,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,299.42,19.47,D
44.97564,74.14352,338.2,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,300.28,2.18,D
44.97962,74.14172,335.39,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,295.76,2.18,D
45.01683,64.29763,331.38,0.56,0.69,2025-04-19,724,N,VIIRS,n,2.0NRT,296.57,3.55,D
45.12336,74.24604,334.77,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,301.38,1.4,D
45.12603,64.83113,332.25,0.53,0.67,2025-04-19,724,N,VIIRS,n,2.0NRT,296.87,2.21,D
45.12737,74.20562,347.48,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,302.42,3.48,D
45.15219,64.02972,337.22,0.57,0.69,2025-04-19,724,N,VIIRS,n,2.0NRT,294.73,2.24,D
45.15247,64.02785,330.53,0.57,0.69,2025-04-19,724,N,VIIRS,n,2.0NRT,294.32,3.76,D
45.33196,74.10159,352.1,0.41,0.45,2025-04-19,724,N,VIIRS,l,2.0NRT,339.15,62.92,D
45.33217,74.08896,347.49,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,307.4,13.76,D
45.33309,74.10663,347.64,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,314.25,22.2,D
45.33367,74.08971,348.85,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,307.73,10.72,D
45.33448,74.09901,344.93,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,312.01,44.18,D
45.33563,74.10402,348.4,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,315.98,44.18,D
45.33592,74.09979,350.31,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,302.01,29.13,D
45.33705,74.10483,342.32,0.41,0.45,2025-04-19,724,N,VIIRS,n,2.0NRT,302.69,22.64,D
45.36238,74.16367,341.22,0.4,0.44,2025-04-19,724,N,VIIRS,n,2.0NRT,303.27,6.06,D
45.36351,74.16865,344.29,0.4,0.44,2025-04-19,724,N,VIIRS,n,2.0NRT,308.97,6.06,D
45.36746,74.16686,354.03,0.4,0.44,2025-04-19,724,N,VIIRS,n,2.0NRT,305.86,9.11,D
45.82639,80.19278,335.68,0.39,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,297.34,1.87,D
45.82885,80.18668,333.45,0.39,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,299.24,2.46,D
45.82967,80.19165,343.19,0.39,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,300.91,6.92,D
45.92576,80.29786,341.1,0.39,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,303.52,6.77,D
45.92905,80.29675,346.99,0.39,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,302.31,5.2,D
46.16198,81.40771,335.67,0.38,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,294.53,17.5,D
46.42408,81.38822,346.15,0.38,0.36,2025-04-19,724,N,VIIRS,n,2.0NRT,297.61,10.71,D
47.11801,87.40493,335.63,0.53,0.42,2025-04-19,724,N,VIIRS,n,2.0NRT,297.32,3.02,D
47.76697,67.74258,326.75,0.33,0.55,2025-04-19,724,N,VIIRS,n,2.0NRT,288.3,1.19,D
48.7834,83.01403,336.55,0.41,0.37,2025-04-19,724,N,VIIRS,n,2.0NRT,290.08,3.29,D
48.78412,83.01952,330.61,0.41,0.37,2025-04-19,724,N,VIIRS,n,2.0NRT,290.07,4.61,D
48.78678,83.01301,331.19,0.41,0.37,2025-04-19,724,N,VIIRS,n,2.0NRT,290.02,3.29,D
49.91122,72.24372,325.86,0.57,0.43,2025-04-19,724,N,VIIRS,n,2.0NRT,290.73,2,D
50.03769,73.01435,338.65,0.53,0.42,2025-04-19,724,N,VIIRS,n,2.0NRT,292.05,13.95,D
50.0397,73.01227,339.32,0.53,0.42,2025-04-19,724,N,VIIRS,n,2.0NRT,294.72,40.63,D
50.04137,73.01238,349.5,0.53,0.42,2025-04-19,724,N,VIIRS,n,2.0NRT,289.15,26.53,D
50.33097,71.55405,332.68,0.39,0.44,2025-04-19,724,N,VIIRS,n,2.0NRT,291,3.1,D
50.3322,71.55935,335.44,0.39,0.44,2025-04-19,724,N,VIIRS,n,2.0NRT,291.35,3.1,D
50.52003,72.61227,328.42,0.53,0.42,2025-04-19,724,N,VIIRS,n,2.0NRT,285.56,2.54,D
50.77626,60.3966,332.93,0.52,0.67,2025-04-19,726,N,VIIRS,n,2.0NRT,285.3,3.37,D
50.78063,60.39161,345.13,0.52,0.66,2025-04-19,726,N,VIIRS,n,2.0NRT,285.03,9.55,D
50.905,56.81576,325.66,0.69,0.74,2025-04-19,726,N,VIIRS,n,2.0NRT,287.41,3.64,D
50.94233,56.68026,355.31,0.69,0.74,2025-04-19,726,N,VIIRS,n,2.0NRT,284.55,8.08,D
50.94524,70.34537,339.25,0.42,0.45,2025-04-19,726,N,VIIRS,n,2.0NRT,290.52,3.71,D
50.94818,56.6741,357.2,0.69,0.74,2025-04-19,726,N,VIIRS,l,2.0NRT,285.55,13.15,D
51.15325,55.30253,337.19,0.76,0.77,2025-04-19,726,N,VIIRS,n,2.0NRT,289.67,5.43,D
51.17511,60.79747,333.1,0.48,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,292.9,4.93,D
51.17624,60.79439,327.2,0.48,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,292.1,4.44,D
51.18159,60.78984,326.34,0.48,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,292.16,8.68,D
51.18481,60.77905,367,0.48,0.65,2025-04-19,726,N,VIIRS,h,2.0NRT,296.51,21.02,D
51.18697,60.78534,337.35,0.48,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,291.57,8.68,D
51.31727,58.24496,336.81,0.59,0.7,2025-04-19,726,N,VIIRS,n,2.0NRT,289.59,4.72,D
51.3174,58.24432,340.41,0.59,0.7,2025-04-19,726,N,VIIRS,n,2.0NRT,290.32,5.5,D
51.32009,58.25259,327.21,0.59,0.7,2025-04-19,726,N,VIIRS,n,2.0NRT,291.56,4.72,D
51.32025,58.25191,328.38,0.59,0.7,2025-04-19,726,N,VIIRS,n,2.0NRT,291.82,7.76,D
51.59954,61.33116,335.66,0.45,0.63,2025-04-19,726,N,VIIRS,n,2.0NRT,288.96,5.85,D
51.60042,61.33263,349.6,0.45,0.63,2025-04-19,726,N,VIIRS,n,2.0NRT,289.83,5.47,D
51.60151,61.33701,354.33,0.44,0.63,2025-04-19,726,N,VIIRS,n,2.0NRT,289.58,8.88,D
51.60236,61.3385,344.28,0.45,0.63,2025-04-19,726,N,VIIRS,n,2.0NRT,288.86,5.47,D
51.62607,59.07262,327.03,0.54,0.68,2025-04-19,726,N,VIIRS,n,2.0NRT,293.73,4.44,D
51.70245,61.21888,338.18,0.45,0.63,2025-04-19,726,N,VIIRS,n,2.0NRT,290.53,4.07,D
51.70441,61.22474,326.57,0.45,0.63,2025-04-19,726,N,VIIRS,n,2.0NRT,291.26,5.87,D
51.94882,69.49152,332.84,0.43,0.46,2025-04-19,726,N,VIIRS,n,2.0NRT,279.57,5.45,D
52.00263,59.32681,335.95,0.51,0.66,2025-04-19,726,N,VIIRS,n,2.0NRT,294.5,3.35,D
52.00288,59.32608,340.95,0.51,0.66,2025-04-19,726,N,VIIRS,n,2.0NRT,295.3,4.93,D
52.18444,59.51884,334.2,0.49,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,294.69,3.36,D
52.18481,59.51684,331.42,0.49,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,293.82,6.88,D
52.18671,59.52537,336.46,0.49,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,294.17,3.36,D
52.18711,59.52335,341.89,0.49,0.65,2025-04-19,726,N,VIIRS,n,2.0NRT,293.56,7.51,D
52.31937,70.07503,334.75,0.4,0.44,2025-04-19,726,N,VIIRS,n,2.0NRT,281.33,2.81,D
52.38999,69.63334,341.27,0.41,0.45,2025-04-19,726,N,VIIRS,n,2.0NRT,288.12,10.23,D
52.64758,58.7565,340.44,0.51,0.66,2025-04-19,726,N,VIIRS,n,2.0NRT,297.84,3.52,D
52.64814,58.75865,339.91,0.51,0.66,2025-04-19,726,N,VIIRS,n,2.0NRT,297.88,6.14,D
52.65078,61.77629,331.3,0.39,0.6,2025-04-19,726,N,VIIRS,n,2.0NRT,287.66,1.95,D
52.66013,70.93888,350.3,0.54,0.42,2025-04-19,726,N,VIIRS,n,2.0NRT,287.82,10.78,D
52.66383,70.93662,333.23,0.54,0.42,2025-04-19,726,N,VIIRS,n,2.0NRT,285.01,8.43,D
52.66755,70.93436,347.07,0.54,0.42,2025-04-19,726,N,VIIRS,n,2.0NRT,283.74,8.43,D
52.75163,82.74245,326.73,0.43,0.38,2025-04-19,726,N,VIIRS,n,2.0NRT,278.73,2.84,D
52.91804,60.9493,336.75,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,292.62,3.43,D
52.92303,60.94478,331.69,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,293.36,4.87,D
52.92488,60.95035,345.12,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,295.27,4.87,D
52.92672,60.95591,328.92,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,291.28,8.93,D
52.92805,60.94032,331.62,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,294.76,4.87,D
52.92988,60.94584,367,0.41,0.61,2025-04-19,726,N,VIIRS,h,2.0NRT,292.67,4.87,D
52.9404,61.03635,327.08,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,294.43,5.35,D
52.94212,61.03387,337.87,0.41,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,293.84,6.04,D
52.95252,69.53728,339.72,0.4,0.44,2025-04-19,726,N,VIIRS,n,2.0NRT,270.35,8.03,D
52.95385,69.54288,343.81,0.4,0.44,2025-04-19,726,N,VIIRS,n,2.0NRT,276.39,8.38,D
52.95768,69.54038,335.39,0.4,0.44,2025-04-19,726,N,VIIRS,n,2.0NRT,269.77,8.38,D
53.03099,60.64918,367,0.42,0.61,2025-04-19,726,N,VIIRS,h,2.0NRT,297.13,8.18,D
53.03233,60.64527,367,0.42,0.61,2025-04-19,726,N,VIIRS,h,2.0NRT,299.79,16.14,D
53.03415,60.63895,327.79,0.42,0.61,2025-04-19,726,N,VIIRS,n,2.0NRT,293.88,6.07,D
53.03601,60.64456,367,0.42,0.61,2025-04-19,726,N,VIIRS,h,2.0NRT,295.68,11.94,D
53.06346,53.1249,333.84,0.75,0.77,2025-04-19,726,N,VIIRS,n,2.0NRT,286.39,5.21,D
53.18265,69.74762,325.61,0.39,0.44,2025-04-19,726,N,VIIRS,n,2.0NRT,282.86,4,D
53.24918,71.26481,346.98,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,289.93,6.01,D
53.25118,71.25518,344.26,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,289.23,9.32,D
53.25279,71.26257,339.24,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,287.64,6.01,D
53.25372,71.25368,350.45,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,292.18,8.74,D
53.2548,71.25296,348.06,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,289.57,9.18,D
53.25536,71.26105,334.36,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,289.42,8.74,D
53.2564,71.26035,327.09,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,289.01,3.09,D
53.26002,71.25813,332.09,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,289.15,3.09,D
53.26258,71.25661,329.1,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,285.72,4.13,D
53.26422,71.26397,330.74,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,290.44,6.81,D
53.26524,71.26328,333.11,0.52,0.41,2025-04-19,726,N,VIIRS,n,2.0NRT,288.32,8.37,D
